,rep_0,rep_1
Q7Z6J6_FRMD5,,0.47140452079103173
Q7Z6L1_TECPR1,,
Q7Z6Z7_HUWE1,0.2242709479300687,0.35494137473868137
Q7Z739_YTHDF3,0.0,
Q7Z7E8_UBE2Q1,0.0,0.0
Q7Z7G8_VPS13B,,
Q7Z7K6_CENPV,,
Q7Z7L8_C11orf96,0.3464101615137754,0.6666666666666666
Q7Z7L9_ZSCAN2,,
Q86SE8_NPM2,,
Q86SF2_GALNT7,0.3464101615137754,0.15745916432444343
Q86SQ0_PHLDB2,0.32732683535398854,0.42857142857142855
Q86SQ7_SDCCAG8,0.47140452079103173,0.282842712474619
Q86T03_PIP4P1,0.20203050891044216,0.26646935501059654
Q86T13_CLEC14A,,
Q86T65_DAAM2,0.4330127018922193,0.47140452079103173
Q86T96_RNF180,,
Q86TB9_PATL1,0.15713484026367724,0.3333333333333333
Q86TI0_TBC1D1,0.5291502622129182,0.24743582965269678
Q86TM6_SYVN1,,
Q86TN4_TRPT1,0.5,
Q86TP1_PRUNE1,,
Q86TV6_TTC7B,0.7806247497997999,0.15745916432444343
Q86U06_RBM23,0.6666666666666666,0.5
Q86U42_PABPN1,0.25,0.0
Q86U44_METTL3,0.0,0.7071067811865476
Q86U70_LDB1,0.0,
Q86U86_PBRM1,0.26033911845761204,0.5511070751355519
Q86U90_YRDC,0.24743582965269678,0.47140452079103173
Q86UE4_MTDH,0.28641098093474,0.6009252125773316
Q86UE8_TLK2,,
Q86UL8_MAGI2,,
Q86UN3_RTN4RL2,,
Q86UP2_KTN1,0.13621559198564606,0.17829697092709326
Q86US8_SMG6,,
Q86UU0_BCL9L,0.20829889522526546,0.5291502622129182
Q86UU1_PHLDB1,0.265202309826781,0.5995200706496224
Q86UW6_N4BP2,0.0,
Q86UW7_CADPS2,0.3464101615137754,0.47140452079103173
Q86UX7_FERMT3,,0.8485281374238569
Q86UZ6_ZBTB46,,
Q86V48_LUZP1,0.28867513459481287,0.125
Q86V81_ALYREF,,
Q86V87_FAM160B2,,
Q86V88_MDP1,,
Q86VB7_CD163,0.0,
Q86VH2_KIF27,,
Q86VM9_ZC3H18,0.5819301154604206,0.1
Q86VP1_TAX1BP1,0.128564869306645,0.5773502691896257
Q86VP3_PACS2,0.24743582965269678,0.49487165930539345
Q86VP6_CAND1,,
Q86VQ0_LCA5,,
Q86VQ1_GLCCI1,0.1414213562373095,0.3149183286488868
Q86VQ6_TXNRD3,,0.0
Q86VR2_RETREG3,0.2569671647037253,0.11177013890136196
Q86VS8_HOOK3,,
Q86VV8_RTTN,,
Q86VX9_MON1A,0.2,0.10825317547305485
Q86VZ1_P2RY8,,
Q86W50_METTL16,0.4330127018922193,0.4330127018922193
Q86W56_PARG,,0.24743582965269678
Q86W92_PPFIBP1,0.26666666666666666,0.3110855084191275
Q86WA9_SLC26A11,,0.0
Q86WB0_ZC3HC1,0.2,0.052378280087892415
Q86WC4_OSTM1,0.3464101615137754,0.5
Q86WN1_FCHSD1,,
Q86WR7_PROSER2,0.4460712855998855,0.6561046965089223
Q86X02_CDR2L,,
Q86X10_RALGAPB,0.37796447300922725,0.33071891388307384
Q86X27_RALGPS2,0.41659779045053097,0.24743582965269675
Q86X29_LSR,0.20203050891044216,0.42274216432714634
Q86X53_ERICH1,,0.0
Q86X95_CIR1,,0.0
Q86XL3_ANKLE2,0.6546536707079771,0.4330127018922193
Q86XN8_MEX3D,0.0,0.0
Q86XP3_DDX42,0.40061680838488767,0.13856406460551018
Q86XR7_TICAM2,0.282842712474619,0.0
Q86Y38_XYLT1,0.0,0.47140452079103173
Q86Y82_STX12,,0.282842712474619
Q86YB7_ECHDC2,,
Q86YD1_PTOV1,,
Q86YP4_GATAD2A,0.3903123748998999,0.10188534162169867
Q86YR5_GPSM1,0.0,0.4330127018922193
Q86YS3_RAB11FIP4,,
Q86YS7_C2CD5,0.049810605379954784,0.21682822983578381
Q86YT6_MIB1,,0.0
Q86YV0_RASAL3,0.3609426484621645,0.24052284646041733
Q86YV5_PRAG1,0.3431742925123068,0.41928916352143275
Q86YZ3_HRNR,,
Q86Z20_CCDC125,,
Q8IU68_TMC8,,
Q8IU81_IRF2BP1,0.13478163808693647,0.21570955529345004
Q8IU85_CAMK1D,0.47140452079103173,
Q8IUC4_RHPN2,,
Q8IUD2_ERC1,,
Q8IUD6_RNF135,,
Q8IUH4_ZDHHC13,,
Q8IUI8_CRLF3,,
Q8IUR0_TRAPPC5,,
Q8IUW3_SPATA2L,,
Q8IUW5_RELL1,,0.0
Q8IUX7_AEBP1,0.5,0.8331955809010619
Q8IV31_TMEM139,,
Q8IV36_HID1,0.3525058226889108,0.12371791482634839
Q8IV50_LYSMD2,,0.282842712474619
Q8IV53_DENND1C,0.0,0.47140452079103173
Q8IV56_PRR15,0.0,
Q8IVB4_SLC9A9,,
Q8IVD9_NUDCD3,,
Q8IVE3_PLEKHH2,,
Q8IVF2_AHNAK2,0.7667790675964983,0.6148976935667584
Q8IVF5_TIAM2,,
Q8IVH2_FOXP4,0.24743582965269678,0.5677270907634908
Q8IVH8_MAP4K3,,
Q8IVI9_NOSTRIN,,
Q8IVJ1_SLC41A1,,
Q8IVL1_NAV2,0.24956709924231088,0.9897433186107871
Q8IVP5_FUNDC1,0.4330127018922193,0.45825756949558394
Q8IVT2_MISP,0.5773502691896257,0.7806247497997999
Q8IVT5_KSR1,0.7806247497997999,0.57282196186948
Q8IW45_NAXD,0.4330127018922193,0.47140452079103173
Q8IW52_SLITRK4,,
Q8IWA0_WDR75,0.4330127018922193,0.0
Q8IWA5_SLC44A2,,0.5
Q8IWB9_TEX2,0.2165063509461097,0.4330127018922193
Q8IWC1_MAP7D3,0.0,0.47140452079103173
Q8IWE2_FAM114A1,0.4330127018922193,0.2
Q8IWE5_PLEKHM2,0.6546536707079771,0.15745916432444343
Q8IWF6_DENND6A,,
Q8IWI9_MGA,,0.282842712474619
Q8IWJ2_GCC2,,
Q8IWR0_ZC3H7A,,
Q8IWS0_PHF6,0.6060915267313264,0.47140452079103173
Q8IWT3_CUL9,,
Q8IWT6_LRRC8A,0.0,0.0
Q8IWU2_LMTK2,,
Q8IWV1_LAX1,0.0,
Q8IWV7_UBR1,0.47140452079103173,0.5
Q8IWV8_UBR2,,
Q8IWW6_ARHGAP12,0.2222222222222222,0.049487165930539354
Q8IWX8_CHERP,,
Q8IWY8_ZSCAN29,,
Q8IWY9_CDAN1,,
Q8IWZ3_ANKHD1,,
Q8IWZ8_SUGP1,0.5677270907634908,0.49487165930539345
Q8IX01_SUGP2,0.57282196186948,0.5
Q8IX03_WWC1,,0.47140452079103173
Q8IX07_ZFPM1,0.0,
Q8IX12_CCAR1,0.05412658773652741,0.5163347388080721
Q8IX15_HOMEZ,,
Q8IX18_DHX40,,
Q8IX21_SLF2,0.0,
Q8IXB3_TRARG1,,
Q8IXH7_NELFCD,0.0,
Q8IXJ6_SIRT2,0.4330127018922193,0.3333333333333333
Q8IXK2_GALNT12,0.0,0.0
Q8IXM2_BAP18,0.3149183286488868,0.47140452079103173
Q8IXQ3_C9orf40,,
Q8IXQ4_GPALPP1,0.49487165930539345,0.6244997998398399
Q8IXS8_FAM126B,0.47140452079103173,0.8485281374238569
Q8IXT5_RBM12B,0.20149648343729643,0.21166010488516726
Q8IY17_PNPLA6,0.4330127018922193,0.3535533905932738
Q8IY18_SMC5,0.24743582965269678,0.6546536707079771
Q8IY33_MICALL2,0.7,0.2696369441168125
Q8IY63_AMOTL1,,0.20203050891044216
Q8IY67_RAVER1,0.42426406871192845,0.0
Q8IY81_FTSJ3,0.4330127018922193,0.47140452079103173
Q8IY92_SLX4,,
Q8IY95_TMEM192,0.0,0.0
Q8IYB1_MB21D2,,0.0
Q8IYB3_SRRM1,0.19115118495631692,0.3145764348029479
Q8IYB7_DIS3L2,,0.6666666666666666
Q8IYH5_ZZZ3,0.0,0.0
Q8IYI6_EXOC8,,0.47140452079103173
Q8IYI8_ZNF440,,
Q8IYJ3_SYTL1,0.24743582965269678,0.13323467750529827
Q8IYP9_ZDHHC23,,
Q8IYS0_GRAMD1C,,
Q8IYT8_ULK2,,
Q8IYU2_HACE1,0.3464101615137754,0.24743582965269678
Q8IZ21_PHACTR4,0.20829889522526546,0.12371791482634839
Q8IZ41_RASEF,,
Q8IZ73_RPUSD2,,
Q8IZ83_ALDH16A1,,
Q8IZA0_KIAA0319L,,
Q8IZD0_SAMD14,,
Q8IZD2_KMT2E,,
Q8IZD4_DCP1B,0.57282196186948,0.2165063509461097
Q8IZE3_SCYL3,,
Q8IZJ1_UNC5B,,0.692820323027551
Q8IZL8_PELP1,0.2235402778027239,0.09897433186107872
Q8IZP0_ABI1,0.2547133540542466,0.33071891388307384
Q8IZP2_ST13P4,,
Q8IZP9_ADGRG2,,
Q8IZQ1_WDFY3,0.3333333333333333,0.3333333333333333
Q8IZR5_CMTM4,0.0,0.282842712474619
Q8IZV2_CMTM8,,
Q8IZW8_TNS4,,
Q8IZY2_ABCA7,,
Q8N0Z3_SPICE1,,
Q8N0Z9_VSIG10,,
Q8N103_TAGAP,0.7071067811865476,
Q8N108_MIER1,0.0,0.282842712474619
Q8N122_RPTOR,0.31224989991991986,0.15713484026367724
Q8N128_FAM177A1,0.4330127018922193,0.6863485850246137
Q8N129_CNPY4,,
Q8N131_TMEM123,0.0,
Q8N137_CNTROB,,
Q8N163_CCAR2,0.21429842814340655,0.10237701636718688
Q8N196_SIX5,,
Q8N1B4_VPS52,0.0,
Q8N1F7_NUP93,0.3464101615137754,0.6546536707079771
Q8N1F8_STK11IP,0.16366341767699427,0.06928203230275508
Q8N1G0_ZNF687,0.37653278425410375,0.21650635094610965
Q8N1G1_REXO1,,
Q8N1G2_CMTR1,,
Q8N1G4_LRRC47,0.3535289223839228,0.1386750490563073
Q8N1I0_DOCK4,,0.282842712474619
Q8N1K5_THEMIS,0.47140452079103173,
Q8N1S5_SLC39A11,,
Q8N1W1_ARHGEF28,,
Q8N201_INTS1,0.8485281374238569,0.5
Q8N264_ARHGAP24,,
Q8N271_PROM2,0.5,0.24743582965269678
Q8N292_GAPT,0.0,
Q8N2F6_ARMC10,0.6666666666666666,1.0370899457402696
Q8N2G6_ZCCHC24,,0.0
Q8N2G8_GHDC,,
Q8N2M8_CLASRP,0.282842712474619,0.6060915267313264
Q8N2U9_SLC66A2,0.17320508075688776,0.49487165930539345
Q8N302_AGGF1,,
Q8N319_C6orf223,,
Q8N392_ARHGAP18,0.5,0.2165063509461097
Q8N3C0_ASCC3,,
Q8N3C7_CLIP4,0.4330127018922193,0.0
Q8N3D4_EHBP1L1,0.16461958988832406,0.498644560117168
Q8N3E9_PLCD3,0.3464101615137754,0.692820323027551
Q8N3F8_MICALL1,0.3464101615137754,0.20203050891044216
Q8N3R9_MPP5,,
Q8N3U4_STAG2,0.7806247497997999,0.2165063509461097
Q8N3V7_SYNPO,0.2773500981126146,0.22044283005422077
Q8N3X1_FNBP4,0.22790142204853647,0.43985155195259007
Q8N434_SVOPL,,
Q8N488_RYBP,,
Q8N4B1_PHETA1,0.0,0.47140452079103173
Q8N4C6_NIN,,
Q8N4C8_MINK1,0.32635697593225266,0.13323467750529827
Q8N4L2_PIP4P2,0.47140452079103173,0.7071067811865476
Q8N4M1_SLC44A3,,
Q8N4N3_KLHL36,,
Q8N4S0_CCDC82,0.0,0.47140452079103173
Q8N4S9_MARVELD2,0.47140452079103173,0.5
Q8N4X5_AFAP1L2,0.09750161053097532,0.15612494995995999
Q8N554_ZNF276,,
Q8N556_AFAP1,0.32923917977664807,0.7856742013183862
Q8N565_MREG,,
Q8N573_OXR1,0.31224989991991986,0.45825756949558394
Q8N594_MPND,,
Q8N5A5_ZGPAT,0.0,
Q8N5B7_CERS5,,
Q8N5C8_TAB3,0.12371791482634839,0.25
Q8N5D0_WDTC1,0.0,0.0
Q8N5G2_MACO1,,
Q8N5H7_SH2D3C,0.0,0.3535533905932738
Q8N5J2_MINDY1,,0.0
Q8N5S9_CAMKK1,0.24743582965269678,0.2165063509461097
Q8N5V2_NGEF,,
Q8N5W9_RFLNB,,
Q8N5Y2_MSL3,,
Q8N612_FAM160A2,0.5,0.15713484026367724
Q8N684_CPSF7,0.7071067811865476,0.692820323027551
Q8N697_SLC15A4,,
Q8N699_MYCT1,0.6244997998398399,0.15745916432444343
Q8N6C5_IGSF1,0.11785113019775793,0.7325981162956945
Q8N6G6_ADAMTSL1,0.3464101615137754,0.3464101615137754
Q8N6H7_ARFGAP2,0.36464227527765836,0.2903782475104135
Q8N6N3_C1orf52,0.0,0.0
Q8N6R0_EEF1AKNMT,,
Q8N6S5_ARL6IP6,,
Q8N6T3_ARFGAP1,,0.3464101615137754
Q8N6T7_SIRT6,0.4330127018922193,0.14285714285714285
Q8N720_ZNF655,,
Q8N7R7_CCNYL1,0.39735970711951313,0.24118819447136
Q8N806_UBR7,,
Q8N8A6_DDX51,0.7071067811865476,
Q8N8E2_ZNF513,0.0,
Q8N8E3_CEP112,,0.0
Q8N8N7_PTGR2,,
Q8N8S7_ENAH,0.0,0.44891373971663107
Q8N961_ABTB2,,
Q8N9B5_JMY,,0.47140452079103173
Q8N9M1_C19orf47,,
Q8N9M5_TMEM102,,
Q8N9N2_ASCC1,,
Q8N9N5_BANP,0.47140452079103173,
Q8N9N8_EIF1AD,,
Q8N9R8_SCAI,,
Q8N9T8_KRI1,0.4460712855998855,0.2
Q8N9Z2_CCDC71L,,
Q8NA72_POC5,,
Q8NAA4_ATG16L2,0.0,0.0
Q8NAF0_ZNF579,0.0,0.5773502691896257
Q8NAP3_ZBTB38,0.2165063509461097,0.13323467750529827
Q8NAV1_PRPF38A,0.24743582965269675,0.6381239817359022
Q8NAX2_KDF1,,
Q8NB15_ZNF511,,
Q8NB16_MLKL,0.24743582965269678,0.4330127018922193
Q8NB49_ATP11C,0.3464101615137754,
Q8NB78_KDM1B,0.47140452079103173,
Q8NB90_SPATA5,,
Q8NBF6_AVL9,0.47140452079103173,
Q8NBJ4_GOLM1,0.28641098093474,0.28867513459481287
Q8NBJ5_COLGALT1,,
Q8NBJ9_SIDT2,0.0,
Q8NBN3_TMEM87A,0.24743582965269678,0.34641016151377546
Q8NBP7_PCSK9,,
Q8NBR6_MINDY2,,
Q8NBU5_ATAD1,0.2165063509461097,0.24743582965269678
Q8NBV4_PLPP7,0.5,0.0
Q8NBX0_SCCPDH,,
Q8NBZ0_INO80E,,
Q8NC06_ACBD4,,
Q8NC44_RETREG2,0.2,0.754983443527075
Q8NC51_SERBP1,0.21650635094610965,0.12385339716096865
Q8NC56_LEMD2,,0.4995998398718718
Q8NC74_RBBP8NL,,
Q8NC96_NECAP1,,
Q8NCE2_MTMR14,,
Q8NCF5_NFATC2IP,,
Q8NCG7_DAGLB,,
Q8NCN4_RNF169,0.6666666666666666,0.7071067811865476
Q8NCN5_PDPR,,
Q8NCP5_ZBTB44,,
Q8NCU4_CCDC191,,
Q8NCW6_GALNT11,,
Q8NCY6_MSANTD4,,
Q8ND04_SMG8,0.17320508075688776,0.3333333333333333
Q8ND24_RNF214,,
Q8ND30_PPFIBP2,0.3903123748998999,0.45580284409707295
Q8ND56_LSM14A,0.218419551761549,0.10526315789473684
Q8ND71_GIMAP8,,
Q8ND76_CCNY,0.32868410517886304,0.42857142857142855
Q8ND82_ZNF280C,,
Q8ND83_SLAIN1,,0.0
Q8NDC0_MAPK1IP1L,,
Q8NDI1_EHBP1,0.2,0.41698373172817127
Q8NDT2_RBM15B,0.6381239817359022,0.0831890330807703
Q8NDV3_SMC1B,,
Q8NDX1_PSD4,0.20203050891044216,0.385694607919935
Q8NDX5_PHC3,0.4330127018922193,0.2857142857142857
Q8NDX6_ZNF740,0.0,0.0
Q8NE00_TMEM104,0.282842712474619,
Q8NE01_CNNM3,,0.7071067811865476
Q8NE71_ABCF1,0.5,0.7692307692307693
Q8NEA6_GLIS3,0.0,
Q8NEB9_PIK3C3,,
Q8NEC7_GSTCD,,
Q8NEF9_SRFBP1,,0.0
Q8NEG4_FAM83F,0.0,0.0
Q8NEJ9_NGDN,0.5,0.0
Q8NEM7_SUPT20H,,
Q8NEN9_PDZD8,0.0,0.282842712474619
Q8NEY1_NAV1,0.49487165930539345,0.6009252125773316
Q8NEY8_PPHLN1,0.4330127018922193,0.6666666666666666
Q8NEZ4_KMT2C,,0.5
Q8NF50_DOCK8,0.40563631041430526,0.3431742925123068
Q8NF91_SYNE1,0.24118819447136,0.44410790795710287
Q8NF99_ZNF397,,
Q8NFA0_USP32,0.6546536707079771,0.0
Q8NFC6_BOD1L1,0.33405343210589844,0.45431266766402184
Q8NFD5_ARID1B,0.5728219618694801,0.49487165930539345
Q8NFG4_FLCN,0.282842712474619,0.24743582965269678
Q8NFH5_NUP35,,
Q8NFH8_REPS2,,
Q8NFI3_ENGASE,,
Q8NFI4_ST13P5,0.5,0.4165977904505309
Q8NFJ5_GPRC5A,0.47140452079103173,0.7183787670373176
Q8NFP9_NBEA,1.1850873946523899,
Q8NFQ8_TOR1AIP2,,
Q8NFZ0_FBH1,0.4330127018922193,
Q8NFZ5_TNIP2,,
Q8NFZ8_CADM4,,
Q8NG27_PJA1,0.0,
Q8NHG8_ZNRF2,0.4330127018922193,0.2230356427999428
Q8NHH9_ATL2,0.3984848430396382,0.8261355820929153
Q8NHJ6_LILRB4,0.0,0.282842712474619
Q8NHM5_KDM2B,0.8331955809010619,0.10825317547305485
Q8NHQ9_DDX55,0.47140452079103173,0.0
Q8NHV4_NEDD1,,
Q8NHW5_RPLP0P6,,0.0
Q8NHY2_COP1,,
Q8NHZ8_CDC26,0.0,
Q8NI08_NCOA7,0.692820323027551,0.0
Q8NI27_THOC2,0.8819171036881969,
Q8NI35_PATJ,0.5,0.6863485850246137
Q8TAA9_VANGL1,0.692820323027551,0.0
Q8TAD4_SLC30A5,,
Q8TAD7_OCC1,,
Q8TAD8_SNIP1,,
Q8TAE6_PPP1R14C,,
Q8TAF3_WDR48,0.24743582965269678,0.282842712474619
Q8TAK5_GABPB2,,
Q8TAP6_CEP76,,
Q8TAP9_MPLKIP,,
Q8TAQ2_SMARCC2,0.35552777669262353,0.10785477764672502
Q8TB36_GDAP1,,0.282842712474619
Q8TB45_DEPTOR,0.6,0.15745916432444343
Q8TB72_PUM2,0.2,0.16666666666666666
Q8TBA6_GOLGA5,,0.25
Q8TBB1_LNX1,,
Q8TBB5_KLHDC4,,
Q8TBC4_UBA3,,
Q8TBC5_ZSCAN18,0.49487165930539345,0.49487165930539345
Q8TBE0_BAHD1,,0.47140452079103173
Q8TBE7_SLC35G2,,
Q8TBF4_ZCRB1,,
Q8TBN0_RAB3IL1,0.282842712474619,0.47140452079103173
Q8TBP0_TBC1D16,0.0,
Q8TBZ3_WDR20,0.2,0.3525058226889108
Q8TC05_MDM1,,
Q8TC07_TBC1D15,0.17320508075688776,0.3333333333333333
Q8TC26_TMEM163,,0.47140452079103173
Q8TC71_SPATA18,0.0,0.0
Q8TC76_FAM110B,,
Q8TCD5_NT5C,0.0,
Q8TCJ2_STT3B,0.24359737018827046,0.10583005244258363
Q8TCU6_PREX1,0.5291502622129182,0.4
Q8TCX5_RHPN1,,
Q8TD16_BICD2,0.9897433186107871,0.3464101615137754
Q8TD19_NEK9,0.16535945694153692,0.07142857142857142
Q8TD26_CHD6,,
Q8TD43_TRPM4,,
Q8TD55_PLEKHO2,0.8454843286542927,0.5672735741760561
Q8TDB6_DTX3L,0.1065715277896707,0.13287229783826382
Q8TDD1_DDX54,,0.4714045207910316
Q8TDH9_BLOC1S5,,
Q8TDI0_CHD5,,
Q8TDJ6_DMXL2,0.26646935501059654,0.32732683535398854
Q8TDM6_DLG5,0.3535533905932738,1.1690721443259782
Q8TDN4_CABLES1,0.5728219618694801,0.8660254037844386
Q8TDR0_TRAF3IP1,,
Q8TDX7_NEK7,0.3464101615137754,
Q8TDY2_RB1CC1,0.6666666666666666,0.36735282343519987
Q8TDY4_ASAP3,,
Q8TDZ2_MICAL1,0.5075605663680502,0.27712812921102037
Q8TE68_EPS8L1,0.75,0.5
Q8TE77_SSH3,0.24019223070763077,0.36660605559646714
Q8TE85_GRHL3,,
Q8TEA7_TBCK,0.0,
Q8TEA8_DTD1,0.3464101615137754,0.692820323027551
Q8TEB1_DCAF11,,0.0
Q8TEB9_RHBDD1,,
Q8TED9_AFAP1L1,0.6060915267313264,0.5
Q8TEH3_DENND1A,0.32732683535398854,0.37796447300922725
Q8TEJ3_SH3RF3,,
Q8TEM1_NUP210,,
Q8TEP8_CEP192,,
Q8TEQ0_SNX29,0.2165063509461097,0.47140452079103173
Q8TEQ6_GEMIN5,,
Q8TER5_ARHGEF40,,
Q8TES7_FBF1,,
Q8TEU7_RAPGEF6,0.4330127018922193,0.692820323027551
Q8TEV9_SMCR8,0.25,0.26646935501059654
Q8TEW0_PARD3,0.47140452079103173,0.25
Q8TEW8_PARD3B,0.2988899129368565,0.36363636363636365
Q8TF01_PNISR,0.34641016151377546,0.32732683535398854
Q8TF05_PPP4R1,,
Q8TF40_FNIP1,,0.6060915267313264
Q8TF44_C2CD4C,,
Q8TF47_ZFP90,0.0,0.0
Q8TF61_FBXO41,,
Q8TF71_SLC16A10,,
Q8TF72_SHROOM3,0.0,0.4330127018922193
Q8TF74_WIPF2,0.20203050891044216,0.7071067811865476
Q8TF76_HASPIN,,
Q8WTS6_SETD7,,0.6546536707079771
Q8WTW3_COG1,,0.47140452079103173
Q8WU17_RNF139,,0.0
Q8WU20_FRS2,0.4330127018922193,0.282842712474619
Q8WU79_SMAP2,0.2165063509461097,0.5807564950208269
Q8WU90_ZC3H15,0.15745916432444343,0.692820323027551
Q8WUA2_PPIL4,0.5,0.13323467750529827
Q8WUA4_GTF3C2,0.2,0.3333333333333333
Q8WUA7_TBC1D22A,0.24743582965269678,0.26646935501059654
Q8WUB8_PHF10,,
Q8WUD4_CCDC12,,
Q8WUF5_PPP1R13L,0.3535533905932738,0.4714045207910316
Q8WUF8_FAM172A,,
Q8WUI4_HDAC7,0.27725404612770366,0.2706329386826371
Q8WUM0_NUP133,,
Q8WUM4_PDCD6IP,,
Q8WUM9_SLC20A1,0.24743582965269678,0.3464101615137754
Q8WUQ7_CACTIN,,
Q8WUU4_ZNF296,,
Q8WUX9_CHMP7,0.47140452079103173,
Q8WUY3_PRUNE2,,
Q8WUZ0_BCL7C,0.2939723678960656,0.13323467750529827
Q8WV19_SFT2D1,,
Q8WV28_BLNK,,
Q8WV99_ZFAND2B,,
Q8WVB3_HEXD,,
Q8WVB6_CHTF18,,
Q8WVC0_LEO1,,0.8485281374238569
Q8WVD3_RNF138,,
Q8WVE0_EEF1AKMT1,0.4330127018922193,0.0
Q8WVM7_STAG1,0.282842712474619,0.24743582965269678
Q8WVM8_SCFD1,0.4330127018922193,0.0
Q8WVQ1_CANT1,,
Q8WVT3_TRAPPC12,0.5773502691896257,0.692820323027551
Q8WVV9_HNRNPLL,0.0,
Q8WW12_PCNP,,0.47140452079103173
Q8WW38_ZFPM2,,
Q8WWA1_TMEM40,,0.3464101615137754
Q8WWI1_LMO7,0.08017428215347244,0.23115352617410337
Q8WWM7_ATXN2L,0.31417967996613577,0.13228756555322954
Q8WWM9_CYGB,0.7071067811865476,0.4330127018922193
Q8WWN8_ARAP3,0.0,
Q8WWQ0_PHIP,0.12371791482634839,0.3984848430396382
Q8WWQ8_STAB2,,
Q8WWW0_RASSF5,,
Q8WWW8_GAB3,0.0,
Q8WWY3_PRPF31,,
Q8WX92_NELFB,0.47140452079103173,0.49487165930539345
Q8WX93_PALLD,0.30249998925017824,0.523359652097663
Q8WXD9_CASKIN1,,
Q8WXE0_CASKIN2,0.25,0.13323467750529827
Q8WXE1_ATRIP,0.24743582965269678,0.3464101615137754
Q8WXE9_STON2,,
Q8WXF0_SRSF12,,
Q8WXF1_PSPC1,,
Q8WXF7_ATL1,0.0,0.4165977904505309
Q8WXG1_RSAD2,,
Q8WXG6_MADD,,0.47140452079103173
Q8WXH0_SYNE2,0.3450979970953814,0.1833030277982336
Q8WXI2_CNKSR2,0.0,0.0
Q8WXI9_GATAD2B,0.30199337741082993,0.1833030277982336
Q8WXX5_DNAJC9,0.4330127018922193,
Q8WY36_BBX,0.5677270907634908,0.2165063509461097
Q8WY91_THAP4,,
Q8WYA6_CTNNBL1,0.0,0.0
Q8WYB5_KAT6B,,
Q8WYH8_ING5,0.47140452079103173,0.5
Q8WYJ6_SEPTIN1,0.46689729018786896,0.43405068828421406
Q8WYK2_JDP2,,
Q8WYL5_SSH1,0.15745916432444343,0.17320508075688776
Q8WYP3_RIN2,0.0,0.6546536707079771
Q8WYP5_AHCTF1,0.16666666666666666,0.5391265523477458
Q8WYQ5_DGCR8,0.6666666666666666,0.8485281374238569
Q8WYR1_PIK3R5,,
Q8WZ42_TTN,,
Q8WZ73_RFFL,0.30199337741082993,0.15745916432444343
Q8WZ74_CTTNBP2,,
Q8WZ75_ROBO4,,
Q8WZA1_POMGNT1,,
Q92466_DDB2,0.5291502622129182,0.10825317547305485
Q92499_DDX1,0.5,0.4330127018922193
Q92502_STARD8,,
Q92503_SEC14L1,0.692820323027551,0.0
Q92504_SLC39A7,0.3464101615137754,0.24743582965269678
Q92508_PIEZO1,0.2857142857142857,0.436839103523098
Q92521_PIGB,,
Q92522_H1-10,,
Q92529_SHC3,,
Q92530_PSMF1,0.11547005383792515,0.2040495793316419
Q92536_SLC7A6,,
Q92538_GBF1,0.12009611535381538,0.09116056881941462
Q92539_LPIN2,,0.9897433186107871
Q92540_SMG7,,
Q92543_SNX19,,
Q92545_TMEM131,0.282842712474619,
Q92560_BAP1,0.12371791482634839,0.25
Q92574_TSC1,0.7071067811865476,0.0
Q92576_PHF3,0.4444444444444444,0.3
Q92581_SLC9A6,,
Q92597_NDRG1,0.1841423032992866,0.23179217737960303
Q92598_HSPH1,0.57282196186948,0.3333333333333333
Q92599_SEPTIN8,,0.0
Q92608_DOCK2,0.5,0.5545080922554073
Q92609_TBC1D5,0.1111111111111111,0.11547005383792515
Q92610_ZNF592,0.4788933524023973,0.22912878474779197
Q92613_JADE3,0.0,0.4330127018922193
Q92614_MYO18A,0.6863485850246137,0.7603453162872774
Q92615_LARP4B,0.15745916432444343,0.16666666666666666
Q92616_GCN1,,
Q92618_ZNF516,,
Q92619_ARHGAP45,0.48497422611928565,0.6223097962035646
Q92621_NUP205,,
Q92622_RUBCN,0.7071067811865476,0.3464101615137754
Q92623_TTC9,0.2165063509461097,0.47140452079103173
Q92625_ANKS1A,0.28641098093474,0.18232113763882923
Q92628_KIAA0232,,
Q92633_LPAR1,0.24956709924231088,0.6614378277661477
Q92643_PIGK,,
Q92667_AKAP1,0.3535533905932738,0.6244997998398399
Q92674_CENPI,,
Q92685_ALG3,0.0,0.458257569495584
Q92688_ANP32B,0.0,0.0
Q92692_NECTIN2,0.47140452079103173,0.6546536707079771
Q92729_PTPRU,0.0,
Q92733_PRCC,0.30136408628102984,0.09090909090909091
Q92734_TFG,,0.15745916432444343
Q92766_RREB1,0.6928203230275509,0.49487165930539345
Q92769_HDAC2,0.19794866372215744,0.27264320920688123
Q92777_SYN2,,
Q92785_DPF2,0.4383477618633162,0.21650635094610965
Q92786_PROX1,,0.0
Q92793_CREBBP,0.3464101615137754,0.5
Q92794_KAT6A,0.5,
Q92797_SYMPK,0.0,0.15745916432444343
Q92804_TAF15,0.47140452079103173,0.282842712474619
Q92805_GOLGA1,0.692820323027551,0.4330127018922193
Q92817_EVPL,0.0,0.6244997998398399
Q92823_NRCAM,0.47140452079103173,
Q92834_RPGR,,
Q92835_INPP5D,0.3515470562097512,0.3549317716125171
Q92841_DDX17,,
Q92843_BCL2L2,,
Q92844_TANK,0.0,0.7071067811865476
Q92854_SEMA4D,,
